rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,Financial Rating Letter Grade,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
856,7/19/1979,820,257,124,S8SUBR,12/31/1999,A,2.37,6.59,"1,352,275",0,"21,592","562,260",0,"2,601,612","626,782","231,723",0,0,0,0,0,0,0,"123,250","123,250",0,6,6,4,"54,491","185,970",183,183,0,0,0,22,161,0,0,9,0,1.03,18,141,24,0,0,0,0
857,9/27/1979,517,229,15,S8SUBR,12/31/1999,A,1.09,2.6,"697,384","152,395","22,359","480,802",0,"266,941","248,497","145,971",0,0,0,0,0,0,0,"64,300","64,300",0,1,4,1,"123,295","90,221",94,93,0,0,1,91,3,0,0,10,0,1.15,0,83,8,3,0,0,0
859,07/02/1985,220,122,50,SOFT,12/31/1999,A,1.3,4.32,"940,601",0,"6,105","718,362",0,"796,380","313,794","129,508",0,"128,476","2,065","126,411",0,0,0,"82,443","82,443",0,1,7,2,"46,564","128,476",99,25,0,74,0,0,99,0,0,5,0,1.76,0,24,75,0,0,0,0
862,9/20/1979,111,83,75,S8SUBR,12/31/1999,B,0.93,2.6,"612,696","135,556","24,439","486,548",0,"276,472","237,929","131,456",0,"78,052","16,110","61,942","14,950","1,806",0,"73,895","58,945","14,950",1,6,1,"33,178","94,808",85,85,0,0,0,85,0,0,0,9,0,1,6,73,6,0,0,0,0
864,07/09/1979,687,104,77,S8NCON,12/31/1999,A,1.05,2.15,"402,054","28,831","5,168","349,070",0,"93,391","268,301","224,926",0,0,0,0,0,0,0,"35,268","35,268",0,9,2,0,"118,483","46,728",56,56,0,0,0,56,0,0,0,6,0,1.18,0,46,10,0,0,0,0
865,9/25/1984,730,229,77,SOFT,12/31/1999,A,1.1,1.47,"741,665","30,022","11,770","638,082",0,"234,693","280,140","120,409",0,"93,598","14,464","79,134",0,0,"3,732","75,196","75,196",0,3,6,2,"435,600","97,330",100,25,0,75,0,0,100,0,0,5,0,1.41,0,68,23,9,0,0,0
866,2/23/1979,670,148,111,S8NCON,12/31/1999,A,3.2,20.41,"574,070","5,388","9,241","174,705",0,"579,670","111,082","82,687",0,"60,420","4,190","56,230",0,0,0,"43,360","43,360",0,3,3,0,0,"60,420",61,60,0,0,1,42,19,0,0,6,0,1.31,0,42,19,0,0,0,0
868,10/18/1982,124,48,95,S8SUBR,12/31/1999,A,1.2,5.73,"190,624",0,"2,991","156,313",0,"54,722","41,612","32,065",0,"22,510","5,554","16,956",0,0,0,"17,082","17,082",0,1,4,1,"28,364","22,510",30,30,0,0,0,30,0,0,0,2,0,1.07,0,28,2,0,0,0,0
869,08/11/1982,398,257,124,S8NCON,12/31/1999,A,1.1,5.39,"1,108,381","213,219","35,551","782,516",0,"539,672","263,822","163,657",0,"119,043","15,846","103,197",0,0,"2,779","101,635","101,635",0,10,2,0,"1,742,400","121,822",136,136,0,0,0,102,34,0,0,10,0,1.63,0,70,46,20,0,0,0
871,9/28/1979,499,148,111,S8NCON,12/31/1999,A,1.62,2.22,"1,078,176","113,712","14,927","585,480",0,"358,485","503,798","342,658",0,0,0,0,0,0,0,"83,590","83,590",0,4,3,0,"687,507","101,672",114,113,0,0,1,114,0,0,0,6,0,1.26,0,84,30,0,0,0,0
872,03/11/1981,769,148,111,S8NCON,12/31/1999,A,1.66,2.25,"1,399,346",0,"17,035","831,333",0,"316,866","340,504","199,927",0,"131,894","3,860","128,034",0,0,0,"91,262","91,262",0,2,5,2,"483,080","131,894",130,130,0,0,0,130,0,0,0,12,0,1.29,0,92,38,0,0,0,0
873,11/07/1980,104,290,45,S8SUBR,12/31/1999,A,1.41,1.3,"1,034,438","3,625","81,031","672,945",0,"415,232","543,743","223,356",0,0,0,0,0,0,0,"94,020","94,020",0,3,3,3,"705,263","125,280",160,160,0,0,0,160,0,0,0,16,7,1.09,0,145,15,0,0,0,0
874,4/28/1980,116,122,50,S8NCON,12/31/1999,A,1.16,3.89,"2,134,537","82,928","59,130","1,713,393",0,"1,128,299","835,525","545,347",0,"238,209","6,074","232,135",0,0,0,"166,226","166,226",0,1,7,3,"157,143","238,209",261,261,0,0,0,260,1,0,0,21,0,1.12,0,229,32,0,0,0,0
875,11/21/1979,160,122,50,S8SUBR,12/31/1999,A,1.23,3.08,"1,186,386","139,650","42,356","814,557",0,"796,760","459,582","200,634",0,0,0,0,0,0,0,"105,270","105,270",0,4,4,4,"264,409","152,570",169,169,0,0,0,155,14,0,0,15,0,1.34,0,111,58,0,0,0,0
876,11/20/1981,1142,122,50,S8NCON,12/31/1999,A,1.19,6.31,"1,500,094","95,912","44,499","1,147,089",0,"892,776","597,190","455,749",0,"126,816","20,955","105,861",0,0,302,"98,364","98,364",0,1,7,2,"106,362","127,118",161,160,0,0,1,160,1,0,0,16,0,1.13,0,140,21,0,0,0,0
877,01/09/1980,446,122,50,S8SUBR,12/31/1999,A,1.46,12.99,"1,725,668","164,504","94,596","1,004,817",0,"2,915,678","406,595","182,191",0,0,0,0,1,0,0,"168,331","168,330",1,2,5,5,"143,355","267,825",230,230,0,0,0,148,82,0,0,19,0,1.44,0,128,102,0,0,0,0
880,5/28/1980,355,229,15,S8NCON,12/31/1999,A,1.02,1.2,"776,809","146,588","6,525","609,849",0,"161,731","238,327","103,613",0,0,0,0,0,0,0,"109,340","109,340",0,28,2,0,"2,613,600","119,720",156,156,0,0,0,88,68,0,0,9,0,1.5,0,88,58,10,0,0,0
881,4/27/1982,1186,67,101,S8SUBR,12/31/1999,A,1.29,1.36,"1,297,559","97,768","24,313","914,538",0,"675,250","688,394","191,268",0,0,0,0,0,0,0,"96,736","96,736",0,2,5,3,"166,740","144,857",140,139,0,0,1,130,10,0,0,14,0,1.2,0,115,22,3,0,0,0
882,4/30/1980,1218,160,136,S8NCON,12/31/1999,A,1.18,3.09,"1,047,351","120,140","28,026","760,638",0,"551,653","269,928","91,500",0,"142,053","8,125","133,928",0,0,0,"97,223","97,223",0,3,6,3,"169,901","142,053",162,162,0,0,0,150,12,0,0,22,0,1.02,38,99,13,8,4,0,0
883,01/11/1980,1187,160,136,S8NCON,12/31/1999,A,1.36,1.69,"939,751","136,151","38,583","561,638",0,"733,418","673,120","240,220",0,0,0,0,0,0,0,"90,547","90,547",0,4,8,2,"106,703","139,104",159,159,0,0,0,143,16,0,0,10,0,1.19,0,130,27,2,0,0,0
884,10/12/1979,280,149,156,S8NCON,12/31/1999,A,1.14,1.8,"674,965","54,766","16,445","531,493",0,"327,789","340,320","158,710",0,"98,900","2,437","96,463",0,0,0,"65,850","65,850",0,1,6,2,"243,936","98,900",101,100,0,0,1,100,1,0,0,6,0,1.21,0,80,21,0,0,0,0
888,11/01/1983,713,36,109,S8NCON,12/31/1999,A,1.05,1.63,"735,467",0,"29,847","669,266",0,"180,742","261,325","150,720",0,"107,304","2,300","105,004",0,0,0,"85,208","85,208",0,3,3,0,"241,888","107,304",104,103,0,0,1,103,1,0,0,11,0,1.17,0,86,18,0,0,0,0
889,04/04/1980,329,36,109,S8SUBR,12/31/1999,A,1.27,2.18,"684,782","57,116","19,447","478,490",0,"235,412","185,661","77,484",0,"140,000",0,"140,000",0,0,0,"130,232","130,232",0,13,2,0,"1,235,143","140,000",148,148,0,0,0,0,148,0,0,8,0,1.69,0,64,66,18,0,0,0
890,10/07/1980,322,141,151,S8SUBR,12/31/1999,A,1.37,1.92,"227,633","23,300","7,551","144,086",0,"155,444","109,051","27,938",0,0,0,0,0,0,0,"27,750","27,750",0,6,5,1,"18,680","46,035",45,45,0,0,0,9,36,0,0,2,0,1.27,0,33,12,0,0,0,0
891,10/31/1980,539,122,50,S8NCON,12/31/1999,A,1.78,4.83,"719,922","64,758","18,778","358,082",0,"505,800","212,221","107,527",0,"61,244","2,362","58,882",0,0,0,"42,416","42,416",0,1,4,2,"56,504","61,244",65,65,0,0,0,65,0,0,0,7,0,1.35,0,42,23,0,0,0,0
892,6/16/1980,1182,148,155,S8SUBR,12/31/1999,A,1.21,20.11,"484,064","45,159","19,197","345,926",0,"1,104,704","180,769","125,847",0,0,0,0,0,0,0,"60,831","60,831",0,3,5,2,"130,284","74,356",89,89,0,0,0,73,16,0,0,8,0,1.19,11,53,22,3,0,0,0
893,11/10/1980,961,257,124,S8SUBR,12/31/1999,A,1.34,1.56,"523,725","45,612","9,217","350,248",0,"440,957","337,704","55,171",0,0,0,0,0,0,0,"76,640","76,640",0,5,4,2,"49,600","93,610",100,100,0,0,0,77,23,0,0,0,0,1.11,9,71,20,0,0,0,0
896,01/04/1980,1226,149,156,S8SUBR,12/31/1999,A,1.25,1.38,"1,025,499","66,358","13,939","755,159",0,"302,985","363,996","144,061",0,0,0,0,0,0,0,"139,760","139,760",0,11,5,4,"93,635","191,750",180,180,0,0,0,57,123,0,0,10,0,1.79,0,69,85,20,6,0,0
897,10/05/1979,360,36,109,S8SUBR,12/31/1999,A,1.19,1.63,"271,870","55,628","7,412","175,295",0,"117,005","146,120","74,429",0,"56,749","9,007","47,742","1,215",0,0,"33,161","31,946","1,215",2,5,1,"22,038","57,964",50,50,0,0,0,50,0,0,0,5,0,0.96,5,42,3,0,0,0,0
898,01/04/1980,1230,229,15,S8SUBR,12/31/1999,A,1.08,1.51,"731,672","125,816","2,653","556,924",0,"329,469","330,901","112,107",0,0,0,0,0,0,0,"106,250","106,250",0,8,6,0,"122,569","144,670",163,163,0,0,0,90,73,0,0,12,0,1.38,0,113,38,12,0,0,0
899,11/07/1979,257,161,104,S8NCON,12/31/1999,A,1.18,3.79,"1,090,399",0,"19,578","905,983",0,"824,101","697,732","476,848","3,420","162,642","2,900","159,742",0,0,0,"117,180","117,180",0,2,6,4,"396,311","162,642",160,160,0,0,0,160,0,0,0,21,0,1.19,0,130,30,0,0,0,0
900,11/15/1979,192,97,67,S8NCON,12/31/1999,A,1.11,6.47,"1,861,500","47,704","38,990","1,600,410",0,"1,091,706","736,989","568,320",0,0,0,0,0,0,0,"133,577","133,577",0,1,8,4,"158,956","201,342",202,202,0,0,0,202,0,0,0,20,10,1.12,0,178,24,0,0,0,0
902,6/13/1980,183,97,67,S8SUBR,12/31/1999,A,2,18.11,"199,257","3,056","2,491","96,764",0,"778,197","58,165","15,202",0,"32,290",420,"31,870",0,0,0,"20,742","20,742",0,3,3,1,"37,756","32,290",26,26,0,0,0,20,6,0,0,2,0,1.58,0,17,3,6,0,0,0
903,11/15/1979,49,36,109,S8SUBR,12/31/1999,A,1.7,12.07,"659,324","54,000","17,766","346,278",0,"1,628,578","205,940","71,065",0,"94,367","4,948","89,419","11,931",0,0,"84,005","72,074","11,931",3,4,1,"70,237","106,298",101,100,0,0,1,87,14,0,0,10,0,1.13,2,84,15,0,0,0,0
904,3/19/1980,89,83,75,S8LMSA,12/31/1999,A,1.44,3.37,"566,106","12,024","16,336","373,342",0,"241,614","245,881","174,251",0,"71,236","1,898","69,338","1,800",0,0,"51,381","49,731","1,650",1,4,1,"49,266","73,036",75,75,0,0,0,75,0,0,0,8,4,1.12,0,66,9,0,0,0,0
905,4/20/1982,85,148,111,S8SUBR,12/31/1999,B,1.58,0.47,"1,298,477",0,"24,293","808,088",0,"131,126","444,774","165,762",0,"164,848","1,864","162,984",0,0,0,"162,984","162,984",0,26,2,0,"122,023","164,848",150,150,0,0,0,0,150,0,0,0,0,2,0,15,120,15,0,0,0
907,4/21/1982,746,229,77,S8NCON,12/31/1999,A,1.25,1.67,"422,455","13,796","14,059","315,175",0,"185,999","179,555","68,445",0,"49,227",0,"49,227",0,0,0,"39,229","39,229",0,2,2,0,"923,036","49,227",58,58,0,0,0,48,10,0,0,7,0,1.4,0,40,13,5,0,0,0
908,11/18/1980,1147,507,41,S8SUBR,12/31/1999,A,1.11,2.36,"441,092","98,574","5,929","301,963",0,"846,249","405,664","46,710",0,"82,425","1,005","81,420","3,312",0,0,"55,071","52,189","2,882",3,4,2,"32,233","85,737",71,71,0,0,0,41,30,0,0,6,0,1.21,0,56,15,0,0,0,0
910,9/19/1984,412,113,88,SHARP,12/31/1999,D,0.95,0.6,"920,990","43,519","3,420","916,230",0,"201,181","498,751","164,324",0,"153,060","4,500","148,560",0,0,0,"131,198","131,198",0,13,3,2,"696,960","153,060",170,43,0,127,0,60,110,0,0,10,0,1.86,0,60,74,36,0,0,0
912,10/13/1982,603,148,111,S8NCON,12/31/1999,A,1.32,1.12,"1,082,060",0,"34,345","795,864",0,"271,581","396,260","154,073",0,0,0,0,0,0,0,"81,289","81,289",0,5,3,1,"1,001,880","109,223",120,120,0,0,0,50,70,0,0,9,0,1.68,0,50,58,12,0,0,0
915,02/06/1981,1161,85,44,S8SUBR,12/31/1999,A,1.3,1.92,"312,995","53,127","3,837","196,524",0,"114,902","121,568","61,844",0,0,0,0,0,0,0,"30,757","30,757",0,2,4,0,"42,299","55,410",40,40,0,0,0,40,0,0,0,4,0,1.13,0,35,5,0,0,0,0
916,01/10/1983,118,232,5,S8SUBR,12/31/1999,F,0.82,0.64,"662,859","111,480","34,126","628,630",0,"103,649","285,140","123,000",0,"115,295","6,295","109,000",0,0,0,"83,711","83,711",0,2,6,0,"69,833","115,295",125,124,0,0,1,124,1,0,0,6,0,0.99,6,114,5,0,0,0,0
917,10/09/1980,345,59,58,S8SUBR,12/31/1999,A,1.21,5.41,"1,068,634","118,756","12,287","777,757",0,"2,041,621","377,411",0,0,"200,665","4,434","196,231",0,0,0,"116,441","116,441",0,11,5,0,"108,529","200,665",173,173,0,0,0,112,61,0,0,13,0,1.46,0,102,63,8,0,0,0
918,04/05/1983,631,231,40,S8NCON,12/31/1999,A,1.5,1,"2,284,088","157,084","36,380","1,397,124",0,"811,473","1,107,575","294,860",0,"200,310",0,"200,310",0,0,0,"150,006","150,006",0,2,4,2,"733,346","200,310",236,235,0,0,1,235,1,0,0,24,0,1,0,236,0,0,0,0,0
920,10/30/1981,512,148,111,S8SUBR,12/31/1999,A,1.57,1.33,"149,914","2,056","4,926","90,773",0,"65,015","77,399","28,614",0,"19,100",567,"18,533",0,0,0,"12,522","12,522",0,1,2,0,"76,169","19,100",18,18,0,0,0,18,0,0,0,1,0,1.33,0,12,6,0,0,0,0
922,5/19/1982,1058,122,50,S8SUBR,12/31/1999,A,1.07,1.52,"647,531","29,142","35,605","542,646",0,"387,932","366,628","111,313",0,"74,634","2,423","72,211",0,0,0,"49,528","49,528",0,1,7,2,"36,208","74,634",91,90,0,0,1,91,0,0,0,15,0,1.11,0,81,10,0,0,0,0
923,10/13/1982,600,148,111,S8NCON,12/31/1999,A,1.34,2.6,"501,940","39,989","10,544","335,727",0,"123,049","115,959","68,641",0,"46,796",0,"46,796",0,0,0,"30,852","30,852",0,4,2,0,"351,094","46,796",50,50,0,0,0,0,50,0,0,4,0,1.96,0,18,16,16,0,0,0
925,4/28/1982,689,122,50,S8NCON,12/31/1999,A,1.61,1.49,"768,004","52,325","24,143","429,715",0,"483,249","418,664","93,830",0,"66,075","1,852","64,223",0,0,0,"53,881","53,881",0,6,2,0,"239,580","66,075",81,80,0,0,1,80,1,0,0,8,0,1.06,0,76,5,0,0,0,0
927,11/15/1982,880,148,29,S8SUBR,12/31/1999,A,1.21,1.88,"324,251","30,444","4,311","239,186",0,"260,601","154,307","15,486",0,"31,224",84,"31,140",0,0,0,"22,251","22,251",0,1,6,1,"7,204","31,224",39,39,0,0,0,0,39,0,0,2,2,1.49,0,22,15,2,0,0,0
930,3/24/1983,710,257,124,S8NCON,12/31/1999,A,1.21,1.13,"746,486","38,324","8,481","579,250",0,"272,589","366,355","124,376",0,"79,940","2,500","77,440",0,0,0,"50,875","50,875",0,1,4,1,"182,903","79,940",100,100,0,0,0,100,0,0,0,11,0,0.75,25,75,0,0,0,0,0
932,10/29/1982,287,319,125,S8SUBR,12/31/1999,A,1.11,1.85,"608,615","38,138","2,914","509,419",0,"221,970","223,836","104,154",0,"93,435","4,500","88,935",0,0,0,"64,500","64,500",0,10,3,1,"79,750","93,435",82,81,0,0,1,32,50,0,0,5,0,1.88,0,29,34,19,0,0,0
933,01/05/1983,487,36,109,S8NCON,12/31/1999,B,1.43,0.68,"824,522",0,"19,573","564,368",0,"159,399","354,366","119,109",0,"77,912","1,762","76,150",0,0,0,"52,122","52,122",0,1,5,2,"140,786","77,912",96,95,0,0,1,87,9,0,0,9,0,0.88,22,64,10,0,0,0,0
936,10/08/1982,834,451,117,S8SUBR,12/31/1999,C,0.76,1.84,"737,004","174,003","15,880","717,028",0,"523,807","435,639","150,635",0,"77,658","4,370","73,288","3,982",0,0,"47,324","43,446","3,878",1,8,2,"12,760","81,640",135,85,0,50,0,135,0,0,0,7,0,0.07,126,9,0,0,0,0,0
937,12/08/1983,621,158,122,S8SUBR,12/31/1999,A,1.08,2.7,"520,307","32,097","9,560","443,561",0,"371,970","229,787","91,797",0,"86,500","6,900","79,600",0,0,0,"58,050","58,050",0,1,3,1,"140,714","86,500",75,42,0,32,1,67,8,0,0,8,0,1.52,0,44,23,8,0,0,0
938,10/27/1982,88,83,75,S8NCON,12/31/1999,B,1.35,0.95,"347,607",0,"13,088","248,052",0,"116,166","173,976","51,208",0,"41,188","1,407","39,781",0,0,0,"28,662","28,662",0,1,3,1,"169,884","41,188",49,49,0,0,0,49,0,0,0,6,0,1.12,0,43,6,0,0,0,0
944,10/05/1982,699,329,102,S8NCON,12/31/1999,A,1.34,1.84,"847,238","125,021","8,764","531,366",0,"407,297","255,951","34,405",0,"72,421",720,"71,701","5,223",0,0,"57,647","52,424","5,223",1,9,2,"32,283","77,644",80,80,0,0,0,80,0,0,0,8,0,1.2,0,64,16,0,0,0,0
946,10/08/1982,646,66,8,S8NCON,12/31/1999,A,1.22,3.53,"883,353","156,185","22,028","579,393",0,"372,928","141,013","35,387",0,"87,389","3,370","84,019",0,0,0,"79,458","79,458",0,11,2,0,"809,780","87,389",96,95,0,1,0,47,49,0,0,10,0,1.72,0,47,33,12,4,0,0
953,06/12/1985,289,229,15,SOFT,12/31/1999,A,1.18,1.76,"540,911",0,"12,270","449,172",0,"172,574","185,221","86,953",0,"117,550","4,650","112,900",0,0,0,"79,100","79,100",0,1,4,2,"203,861","117,550",103,36,0,66,1,36,67,0,0,6,0,1.6,0,41,62,0,0,0,0
954,6/24/1983,640,122,50,S8NCON,12/31/1999,A,1.19,2.07,"697,187","29,086","32,076","535,542",0,"243,721","244,505","126,696",0,"74,768","3,600","71,168",0,0,0,"56,857","56,857",0,6,2,0,0,"74,768",111,110,0,0,1,110,1,0,0,11,0,0.76,28,82,1,0,0,0,0
955,11/01/1985,146,319,146,OSDEBT,12/31/1999,B,1,0.89,"1,277,488","58,759","2,338","1,212,484",0,"201,277","458,496","232,779",0,"131,667","26,935","104,732",0,0,"15,523","111,322","111,322",0,1,16,3,"95,050","147,190",129,43,0,86,0,0,129,0,0,7,0,1.79,0,38,80,11,0,0,0
957,08/09/1985,518,76,139,SOFT,12/31/1999,A,1.34,2.49,"1,781,061","188,450","31,738","1,161,449",0,"919,818","596,626","208,570","18,108","191,414","7,568","183,846",0,0,0,"140,168","140,168",0,1,21,2,"34,562","191,414",140,35,0,105,0,0,140,0,0,0,0,1.76,0,33,107,0,0,0,0
960,02/01/1985,125,79,32,SOFT,12/31/1999,B,1.05,0.57,"915,819","74,980","6,606","796,046",0,"83,378","295,948","149,700",0,"103,490","3,760","99,730","6,050",0,0,"68,793","63,620","5,173",4,5,2,"459,558","109,540",117,30,0,87,0,0,117,0,0,6,0,0.93,24,77,16,0,0,0,0
965,12/19/1984,362,319,65,INTERN,12/31/1999,A,1.08,2.11,"322,669","3,557","6,578","288,738",0,"206,065","176,350","41,434","37,160","142,928","1,824","141,104","11,200",0,0,"107,136","97,200","9,936",3,5,2,"206,910","154,128",94,20,4,70,0,0,94,0,0,2,0,1.24,0,74,17,3,0,0,0
971,7/16/1985,655,319,65,INTERN,12/31/1999,C,0.85,7.63,"170,925","3,450",730,"196,493",0,"152,893","80,765","60,733",0,"25,500","1,500","24,000",0,0,0,"20,000","20,000",0,1,3,1,"48,885","25,500",27,12,0,15,0,27,0,0,0,3,0,1.07,2,21,4,0,0,0,0
972,12/01/1986,1046,80,39,SOFT,12/31/1999,A,1.18,6.46,"18,310,499","202,656","17,106","15,212,152","126,815","17,190,476","4,173,009","1,406,621","105,762",0,0,0,0,0,0,0,0,0,57,3,11,"1,900,941",0,"1,283",400,0,883,0,91,"1,192",0,0,65,0,1.99,0,371,653,183,60,12,4
974,11/01/1985,1173,253,14,SHARP,12/31/1999,F,0.87,0.4,"1,370,341","120,928","5,529","1,432,198",0,"583,804","2,296,880","855,167",0,"158,483","6,065","152,418","27,355",0,0,"153,832","126,477","27,355",7,6,4,"127,805","185,838",171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0
976,2/24/1986,1196,79,32,SOFT,12/31/1999,B,1,0.4,"730,897","25,081","2,049","700,631",0,"123,162","479,574","119,089","55,000","131,265","7,893","123,372","14,756",0,0,"98,388","85,280","13,108",5,8,2,"44,668","146,021",108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0
977,01/07/1987,910,175,134,SHARP,12/31/1999,C,0.96,0,"3,409,791","143,719","7,715","3,377,431",0,0,0,0,0,"340,477","5,595","334,882","6,563",0,0,"252,785","246,717","6,068",8,7,4,"143,748","347,040",269,67,135,67,0,0,269,0,0,18,0,2.02,1,93,92,66,17,0,0
978,11/01/1985,1141,122,50,SOFT,12/31/1999,A,1.22,2.11,"1,034,710","94,447","18,316","753,012",0,"411,035","349,114","154,432",0,"112,953","2,100","110,853",0,0,0,"82,690","82,690",0,1,6,2,"182,893","112,953",87,22,0,65,0,0,87,0,0,4,0,1.97,0,7,76,4,0,0,0
979,12/20/1985,857,229,15,SOFT,12/31/1999,C,0.72,3.5,"169,781","20,145","2,665","203,371",0,"153,011","84,962","41,245",0,"38,776",0,"38,776",0,0,0,"30,246","30,246",0,1,3,1,"29,261","38,776",30,8,0,22,0,0,30,0,0,2,0,1.9,0,6,21,3,0,0,0
980,04/04/1986,1085,149,33,SOFT,12/31/1999,B,1.11,0.65,"477,104","17,191","3,827","412,661",0,"170,204","370,039","107,250",0,"53,545",459,"53,086","42,254",0,0,"88,569","88,569",0,1,4,2,"91,519","95,799",58,15,0,43,0,0,58,0,0,3,0,1.69,6,18,22,12,0,0,0
981,10/11/1985,222,97,67,SOFT,12/31/1999,A,0.99,1.2,"546,021",0,"11,243","539,128",0,"147,404","216,987","94,112",0,"80,008",833,"79,175",0,0,0,"60,918","60,918",0,3,3,1,"229,910","80,008",73,19,0,54,0,73,0,0,0,6,0,1.74,0,19,54,0,0,0,0
985,8/19/1985,1004,149,100,SHARP,12/31/1999,B,1.23,0.66,"339,498","97,925","6,050","191,564",0,"166,068","347,852","92,015","4,026","2,757,400",0,"2,757,400",0,0,0,0,0,0,6,4,0,"428,000","2,757,400",96,45,50,0,1,0,96,0,0,5,0,2.24,0,25,36,22,13,0,0
986,08/01/1985,1083,149,33,SHARP,12/31/1999,A,2.21,1.02,"498,163",0,"7,134","222,368",0,"159,552","360,096","104,483","99,188","100,933",0,"100,933","4,150",0,0,"93,805","89,655","4,150",11,0,0,0,"105,083",80,54,26,0,0,0,80,0,0,0,0,2.47,0,6,30,44,0,0,0
987,7/31/1985,985,149,149,SHARP,12/31/1999,A,1.38,1.92,"263,542","23,736","4,285","170,504",0,"280,688","228,981","82,486",0,"87,255","10,754","76,501","1,127","4,499",265,"71,374","70,247","1,127",10,3,0,"70,297","93,146",82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
988,04/03/1985,962,319,90,SHARP,12/31/1999,B,1.75,0,"424,173","1,657","1,764","239,794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
989,8/19/1985,823,319,55,SHARP,12/31/1999,F,-0.71,0.56,"-6,839","2,167",595,"13,518",0,"26,032","53,329","6,599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/1999,B,1.34,0.44,"388,060",0,"5,150","270,281","15,878","126,217","423,314","123,730","14,414","103,844",0,"103,844","1,000",0,0,"87,901","86,901","1,000",15,0,0,0,"104,844",101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
992,4/30/1985,810,175,7,SHARP,12/31/1999,A,1.04,5.02,"80,497","9,493","1,381","67,256",0,"126,255","56,867","29,158","2,571",0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/1999,A,1.09,1.3,"333,536",0,"5,191","300,236",0,"125,167","276,096","179,877",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
995,08/12/1987,152,319,74,DISPA,12/31/1999,D,0.82,0.44,"781,587","56,310","17,075","861,104",0,"228,873","771,395","250,435",0,"134,668","2,890","131,778",0,0,0,"99,893","99,893",0,8,3,1,"193,979","134,668",110,28,0,82,0,0,110,0,0,5,0,2.14,0,7,87,10,6,0,0
996,12/23/1987,520,76,139,SOFT,12/31/1999,C,0.81,1.41,"1,288,966","78,276","52,316","1,427,937",0,"500,253","585,805","231,226",0,"175,245","5,210","170,035","6,797",0,"57,689","139,701","132,904","6,797",1,12,2,"29,941","239,731",126,32,0,94,0,0,126,0,0,8,0,1.67,0,42,84,0,0,0,0
997,04/04/1986,1251,37,113,INTERN,12/31/1999,A,1.11,4.19,"1,081,377","27,020","51,732","899,961",0,"861,268","370,306","164,801",0,"135,727","7,604","128,123",0,0,0,"102,920","102,920",0,1,6,2,"501,419","135,727",107,27,0,80,0,0,107,0,0,6,0,1.75,0,27,80,0,0,0,0
998,1/17/1986,99,148,145,SHRDAL,12/31/1999,D,0.95,0.67,"862,063","30,638","11,684","861,554",0,"290,259","589,608","154,204",0,"90,509",536,"89,973",0,0,0,"68,620","68,620",0,5,5,1,"81,588","90,509",83,40,0,43,0,0,83,0,0,4,0,1.9,0,26,39,18,0,0,0
1000,6/23/1987,910,181,133,SOFT,12/31/1999,A,1.24,3.27,"705,384",0,"1,499","568,693",0,"260,164","161,615","82,090",0,"51,399",748,"50,651","1,926",0,880,"38,918","37,118","1,800",3,8,1,"20,769","54,205",61,15,0,46,0,0,61,0,0,5,0,1.69,2,30,15,13,1,0,0
